id,name,japanName,hiragana,bust,waist,hip,height,birthday,blood_type,hobby,prefectures,age
1019829,Sasaki Emi,佐々木絵美,ささきえみ,,,,,,,,,
1019833,Hyuuga Seria,日向セリア,ひゅうがせりあ,,,,,,,,,
1019836,Minamino Yukina,南野ゆきな,みなみのゆきな,,,,,,,,,
1019847,Kazane Rin,風音りん,かざねりん,110.0,59.0,86.0,156.0,,,,,
1019851,Aibu Tiharu,愛武千春,あいぶちはる,88.0,59.0,90.0,165.0,1988-02-14,,料理、読書,千葉県,33.0
1019869,Akane Azusa,茜あずさ,あかねあずさ,86.0,58.0,85.0,160.0,1994-03-14,B,,,27.0
1019870,Mia Kaede Kyameron,ミア・楓・キャメロン（ミア・マルコヴァ）,みあかえできゃめろん（みあまるこう゛ぁ）,88.0,61.0,91.0,171.0,1992-07-01,,,,29.0
1019890,Minato Riku,湊莉久,みなとりく,82.0,58.0,88.0,160.0,1993-08-01,O,麻雀、マンガ、ゲーム、そうじ,神奈川県,28.0
1019891,Momoiro Sakura,桃色さくら,ももいろさくら,,,,,,,,,
1019896,Kamikawa Hina,神川ひな,かみかわひな,90.0,55.0,85.0,153.0,1992-10-13,A,料理、ピアノ,茨城県,29.0
1019937,Kamiuma Mariko,上馬麻里子,かみうままりこ,,,,,,,,,
1019939,Momota Hibiki,百田ひびき,ももたひびき,,,,,,,,,
1019961,Katou Haruki,加藤はるき,かとうはるき,,,,,,,,,
1019962,Takigawa Reimi,滝川玲美,たきがわれみ,,,,,,,,,
1019966,Ozaki Rena,尾崎玲奈,おざきれな,96.0,65.0,88.0,167.0,,,,,
1019976,Nakatani Miyu,中谷美結,なかたにみゆ,84.0,60.0,87.0,168.0,,,,,
1019980,Kurokawa Yura,黒川ゆら,くろかわゆら,86.0,58.0,85.0,157.0,,,,,
1019985,Sakura Zyun,さくら純,さくらじゅん,88.0,60.0,88.0,168.0,,O,,新潟県,
1019990,Suzune Ribon,鈴音りぼん,すずねりぼん,,,,162.0,,O,,新潟県,
1019993,Miyauti Kyouka,宮内京香,みやうちきょうか,85.0,59.0,85.0,163.0,,,,,
1019998,Toono Ema,遠野えま,とおのえま,84.0,56.0,81.0,160.0,1992-07-26,O,歌、料理,東京都,29.0
1020002,Tuzimoto An,辻本杏,つじもとあん,82.0,57.0,80.0,155.0,1993-12-13,,お菓子作り、読書、アニメ鑑賞、卵焼き、服作り,栃木県,28.0
1020009,Inoue Yuuna,井上優奈,いのうえゆうな,83.0,57.0,84.0,162.0,1994-08-29,A,ネイル,東京都,27.0
1020045,Sakai Miyu,酒井美結,さかいみゆ,80.0,56.0,80.0,148.0,1994-01-14,,,,27.0
3926,Mariya Mai,まりやまい,まりやまい,82.0,60.0,86.0,,,,,,
3935,Sakuraki Noa,桜希のあ,さくらきのあ,86.0,60.0,85.0,,,,,,
3944,Kotobuki Hina,寿ひな,ことぶきひな,80.0,58.0,79.0,,,,,,
3948,Morita Youko,森田ようこ,もりたようこ,,,,,,,,,
3949,Mizusawa Yuma,水沢ゆま,みずさわゆま,76.0,62.0,79.0,,,,,,
3951,Sugimoto Yuri,杉本ゆり,すぎもとゆり,,,,,,,,,
3952,Nisizawa Rina,西沢理奈,にしざわりな,90.0,60.0,87.0,,,,,,
3953,Nisio Mari,西尾真理,にしおまり,,,,,,,,,
3954,Maeda Kozue,前田梢,まえだこずえ,,,,,,,,,
3956,Ootuka Kurumi,大塚くるみ,おおつかくるみ,,,,,,,,,
3963,Hidaka Tubasa,日高つばさ,ひだかつばさ,,,,,,,,,
3965,Midou Reika,美堂れいか,みどうれいか,88.0,57.0,85.0,,,,,,
3969,Tuzi Mari,辻まり,つじまり,,,,,,,,,
3975,Hosino Madoka,星野まどか,ほしのまどか,88.0,60.0,88.0,,,,,,
3978,Minaduki Kanon,水月カノン,みなづきかのん,,,,,,,,,
3979,Motiduki Rua,望月るあ,もちづきるあ,90.0,59.0,86.0,164.0,1983-09-10,O,映画鑑賞,東京都,38.0
3983,Mizusima Yuuna,水嶋優奈,みずしまゆうな,,,,,,,,,
3984,Asami Rina,浅見里奈,あさみりな,,,,,,,,,
3985,Suzuki Marika,鈴木まりか,すずきまりか,85.0,60.0,85.0,,,,,,
3986,Inoue Aya,井上彩,いのうえあや,82.0,58.0,84.0,,1979-10-23,O,読書、ピアノ,,42.0
3987,Issiki Reiya,一色麗矢,いっしきれいや,88.0,58.0,88.0,158.0,1973-09-12,,,,48.0
3988,Yosinaga Kurisu,吉永クリス,よしながくりす,87.0,60.0,88.0,,,,,,
3989,Terada Yayoi,寺田弥生,てらだやよい,86.0,58.0,86.0,154.0,1976-02-24,A,,,45.0
3990,Hosino Erika,星野えりか,ほしのえりか,82.0,58.0,84.0,,1981-10-29,,,,40.0
3991,Takenaka Kaori,竹中かおり,たけなかかおり,82.0,58.0,86.0,,1974-02-05,,,,47.0
3992,Amami Ao,天海あお,あまみあお,,,,,,,,,
3993,Hizikata Hikaru,土方ひかる,ひじかたひかる,82.0,58.0,81.0,156.0,1977-02-01,O,ネイルアート,,44.0
3996,Aoi Sora,蒼井そら,あおいそら,90.0,58.0,83.0,155.0,1983-11-11,B,映画鑑賞、500円貯金、居合道、グラフィティアート,東京都,38.0
3998,Asakura Mai,浅倉舞,あさくらまい,85.0,60.0,88.0,158.0,1972-11-11,AB,ドライブ、旅行,東京都,49.0
4003,Inoue Hikari,井上ひかり,いのうえひかり,88.0,57.0,84.0,,1982-09-29,O,買い物、卓球,,39.0
4004,Uehara Erika,上原絵里香,うえはらえりか,86.0,57.0,87.0,158.0,1983-09-21,B,バスケット、バトミントン,東京都,38.0
4008,Ozaki Mika,尾崎美果,おざきみか,86.0,60.0,84.0,167.0,1978-04-04,O,,,43.0
4009,Ozawa Naho,小沢菜穂,おざわなほ,84.0,55.0,85.0,157.0,1983-01-26,AB,ネイルアート,神奈川県,38.0
1020064,Asano Yui,浅野唯,あさのゆい,84.0,58.0,85.0,160.0,1993-09-29,,ショッピング,福岡県,28.0
1020089,Yamaguti Yuuka,山口優香,やまぐちゆうか,,,,,,,,,
1020090,Itou Risa,伊藤梨紗,いとうりさ,,,,,,,,,
1020091,Watanabe Erina,渡辺絵里奈,わたなべえりな,,,,,,,,,
1020094,Miyazaki Yosimi,宮崎良美,みやざきよしみ,83.0,62.0,88.0,162.0,,,,,
1020129,Matuda Tisato,松田千里,まつだちさと,85.0,58.0,90.0,163.0,1992-01-21,,,神奈川県,29.0
1020138,Sizuku Koto,雫月こと（姫野あみゅ）,しずくこと,,,,,,,,,
1020139,Sasaki Karen,佐々木かれん,ささきかれん,130.0,98.0,120.0,,,,,,
1020140,Wakana Nene,若菜ねね,わかなねね,,,,,,,,,
1020141,Aoi Yume,葵ゆめ,あおいゆめ,,,,,,,,,
1020142,Satoda Ai,里田あい,さとだあい,,59.0,84.0,,,,,,
1020143,Koyama Mie,小山みえ,こやまみえ,,,,,,,,,
1020149,Sinohara Yuu,篠原優,しのはらゆう,89.0,55.0,85.0,,,,,,
1020151,Kawaguti Sakura,川口さくら,かわぐちさくら,,,,,,,,,
1020153,Amano Miho,天野みほ,あまのみほ,,,,,,,,,
1020158,Oohasi Hitomi,大橋ひとみ,おおはしひとみ,91.0,61.0,88.0,162.0,,,,,
1020173,Kawagoe Yui,川越ゆい,かわごえゆい,88.0,58.0,85.0,157.0,,,,,
1020223,Yosizawa Rumi,吉澤留美,よしざわるみ,110.0,60.0,85.0,152.0,,,,,
1020253,Nisikawa Yui,西川ゆい,にしかわゆい,88.0,59.0,86.0,165.0,1994-10-10,,,福井県,27.0
1020258,Tukamoto Anna,塚本アンナ,つかもとあんな,,,,,,,,,
1020284,Toudou Rusia,藤堂ルシア,とうどうるしあ,98.0,58.0,88.0,,,,,,
1020285,Arimoto Sayo,有本紗世,ありもとさよ,,,,,,,,,
1020306,Yuuki Mihane,ゆうき美羽,ゆうきみはね,110.0,65.0,90.0,,,,,,
1020311,Kasai Ami,河西あみ,かさいあみ,,,,,,,,,
1020351,Takigawa Kanon,滝川かのん,たきがわかのん,85.0,59.0,88.0,153.0,1991-09-16,,音楽,,30.0
1020353,Hara Tigusa,原千草,はらちぐさ,90.0,61.0,88.0,164.0,,,,,
1020362,Niiyama Saya,新山沙弥,にいやまさや,83.0,59.0,83.0,150.0,,,ショッピング、バドミントン,,
1020363,Kawase Haruna,川瀬遥菜,かわせはるな,84.0,59.0,82.0,152.0,,,買い物,,
1020366,Yuuki Asahi,夕樹あさひ,ゆうきあさひ,,,,,,,,,
1020389,Nanzyou Yuna,南條ユナ,なんじょうゆな,92.0,57.0,85.0,159.0,1991-12-27,AB,旅行、ドラム,神奈川県,30.0
1020423,Mizuki Hinano,水樹ひなの,みずきひなの,78.0,57.0,84.0,154.0,1993-12-19,,メイク,東京都,28.0
1020424,Yokoyama Natuki,横山夏希,よこやまなつき,87.0,58.0,86.0,163.0,,,,,
1020433,Siraisi Marie,白石マリエ,しらいしまりえ,84.0,58.0,80.0,,1992-09-13,O,フルート、料理、フェイシャルマッサージ,北海道,29.0
1020446,Komiyama Yuki,小宮山ゆき,こみやまゆき,83.0,,,150.0,,,,,
1020447,Akina Rise,明菜りせ,あきなりせ,,,,,,,,,
1020462,Ousaka Anna,逢坂アンナ,おうさかあんな,87.0,56.0,88.0,158.0,1994-10-03,,マンガ、料理,石川県,27.0
1020465,Sinomiya Natuko,篠宮奈津子,しのみやなつこ,85.0,55.0,85.0,156.0,,,,,
1020472,Serino Rina,芹野莉奈,せりのりな,,,,,,,,,
1020480,Hinata Saki,ひなた咲,ひなたさき,,,,,,,,,
1020489,Harukaze Miu,春風美羽,はるかぜみう,120.0,76.0,100.0,164.0,,,,,
1020490,Takasiro Reina,高城麗奈,たかしろれいな,84.0,59.0,87.0,167.0,1985-12-25,,読書、生け花,東京都,36.0
1020495,Aida Minami,逢田みなみ,あいだみなみ,,,,,,,,,
1020496,Suzuki Akiko,鈴木秋心,すずきあきこ,,,,,,,,,
1020497,Suzuki Kokomi,鈴木心海,すずきここみ,,,,,,,,,
1020498,Isono Tiharu,磯野千春,いそのちはる,,,,,,,,,
1020499,Airi,愛梨,あいり,,,,,,,,,
1020500,Aiku Yuu,愛来ゆう,あいくゆう,86.0,59.0,86.0,160.0,1994-09-06,,マリンスポーツ,奈良県,27.0
1020503,Asaki Yuzu,麻季ゆず,あさきゆず,100.0,59.0,85.0,158.0,,,,,
1020504,Siraisi Marina,白石茉莉奈,しらいしまりな,90.0,60.0,90.0,154.0,1986-08-10,A,料理、ゴルフ、高校野球観戦,東京都,35.0
1020505,Kamisaka Ryouko,上坂亮子,うえさかりょうこ,,,,,,,,,
1020506,Ikuina Sayuri,生稲さゆり,いくいなさゆり,82.0,61.0,88.0,161.0,,,,,
1020511,Yumituka Tihaya,弓束ちはや,ゆつかちはや,,,,,,,,,
1020512,Momoi Rino,ももい理乃,ももいりの,102.0,,,,,,,,
1020514,Iriyama Sumire,入山すみれ,いりやますみれ,,,,,,,,,
1020522,Aisu Kokoa,愛須心亜,あいすここあ,88.0,58.0,88.0,146.0,1995-03-15,O,百人一首,山形県,26.0
1020543,Igarasi Reona,五十嵐レオナ,いがらしれおな,,,,,,,,,
1020561,Nisikawa Rion,西川りおん,にしかわりおん,101.0,60.0,89.0,156.0,1989-05-18,,カラオケ,大阪府,32.0
1020578,Isiyama Naho,石山奈穂,いしやまなほ,,,,,,,,,
1020581,Miduki Yuuna,美月優菜,みづきゆうな,,,,,,,,,
1020619,Hitose Ami,一世あみ,ひとせあみ,,,,,,,,,
1020642,Oono Mika,大野実花,おおのみか,98.0,65.0,99.0,160.0,,,,,
1020675,Mitusima Noeru,満島ノエル,みつしまのえる,,,,,,,,,
1020676,Sasaki Siori,佐々木しおり,ささきしおり,,,,,,,,,
1020682,Saiki Yua,斉木ゆあ（竹崎ゆりな）,さいきゆあ（たけざきゆりな）,,,,,,,,,
1020685,Iioka Kanako,森沢かな（飯岡かなこ）,もりさわかな（いいおかかなこ）,82.0,56.0,86.0,160.0,,,舞台鑑賞,,
1020689,Hosisaki Yuuna,星咲優菜,ほしざきゆうな,97.0,59.0,88.0,154.0,,,,,
1020726,Konisi Marie,小西まりえ,こにしまりえ,79.0,57.0,87.0,148.0,,,,,
1020729,Hosi Asuka,ほしあすか,ほしあすか,89.0,57.0,85.0,145.0,,,,,
1020731,Huzima Miu,藤間みう,ふじまみう,,,,144.0,,,,,
1020740,Siratori Yuna,白鳥ゆな,しらとりゆな,85.0,59.0,88.0,172.0,,,,,
1020818,Tatibana Misato,立花美里,たちばなみさと,88.0,61.0,88.0,160.0,,,,,
1020821,Minami Kayo,南佳代,みなみかよ,,,,,,,,,
1020830,Momono Homare,桃乃誉,もものほまれ,95.0,64.0,90.0,155.0,1994-02-09,O,ピアノ、カラオケ、バスケ,東京都,27.0
1020831,Hayama Mei,葉山めい,はやまめい,85.0,58.0,86.0,145.0,1994-09-03,O,料理、Y字バランス、書道,東京都,27.0
1020856,Kamizyou Riona,上城りおな,かみじょうりおな,90.0,60.0,86.0,144.0,1994-08-12,AB,アニメ,神奈川県,27.0
1020858,Sakuragi Emika,桜木えみ香,さくらぎえみか,82.0,54.0,82.0,160.0,,,,,
1020859,Sirono Erika,城野絵里香,しろのえりか,,,,,,,,,
1020861,Hiruma Tisa,比留間千沙,ひるまちさ,,,,,,,,,
1020862,Yagami Suzune,八上寿々音,やがみすずね,88.0,63.0,85.0,155.0,,,,,
1020919,Wakizaka Emu,脇阪エム,わきさかえむ,,,,,,,,,
1020923,Koizumi Mituka,小泉ミツカ,こいずみみつか,,,,,,,,,
1020949,Siina Marina,椎名まりな,しいなまりな,98.0,59.0,87.0,163.0,1992-11-20,O,読書,東京都,29.0
1020951,Okamoto Hikari,岡本ひかり,おかもとひかり,,,,,,,,,
1020952,Hukuyama Yukari,福山ゆかり,ふくやまゆかり,,,,,,,,,
1020953,Nakazima Miyuki,中嶋みゆき,なかじまみゆき,,,,,,,,,
1020958,Tamana Mira,玉名みら,たまなみら,83.0,55.0,87.0,,,,洗濯等,千葉県,
1020973,Osikawa Yuuri,推川ゆうり,おしかわゆうり,93.0,60.0,90.0,165.0,1990-06-13,AB,旅行、テニス,大阪府,31.0
1020991,Morisita Mako,森下麻子,もりしたまこ,86.0,62.0,90.0,164.0,,,,,
1021010,Arakawa Miyo,荒川美余,あらかわみよ,,,,,,,,,
1021012,Notu Arisa,野津亜梨紗,のづありさ,,,,,,,,,
1021013,Kasahara Marie,笠原まりえ,かさはらまりえ,,,,,,,,,
1021060,Ninomiya Hikari,二宮ひかり,にのみやひかり,85.0,59.0,88.0,160.0,,,,,
1021073,Natuki Yuno,夏希ゆの,なつきゆの,84.0,57.0,86.0,156.0,,,ショッピング、料理,,
1021074,Ayane Haruna,あやね遥菜,あやねはるな,80.0,59.0,88.0,158.0,1993-01-08,A,料理、映画鑑賞,長野県,28.0
1021075,Narumi Rei,鳴美れい,なるみれい,86.0,55.0,87.0,150.0,,,ダーツ、温泉,,
1021076,Ebihara Sakura,蛯原さくら,えびはらさくら,89.0,60.0,88.0,165.0,,,散歩,,
1021081,Sawasiro Yuri,沢城百合,さわしろゆり,,,,,,,,,
1021088,Isihara Azusa,石原あずさ,いしはらあずさ,87.0,59.0,86.0,160.0,1991-09-18,A,写真を撮ること/ホルン/クラリネット,東京都,30.0
1021089,Anjeriina,アンジェリーナ,あんじぇりーな,89.0,60.0,85.0,170.0,,,,,
1021090,Kawai Yukino,河愛雪乃,かわいゆきの,,57.0,83.0,158.0,,,,,
1021099,Motiduki Maria,望月マリア,もちづきまりあ,,,,,,,,,
1021122,Takanasi Ayumi,高梨あゆみ,たかなしあゆみ,83.0,57.0,85.0,157.0,1989-02-04,A,小物集め,岐阜県,32.0
1021125,Sinoda Ryouka,篠田涼花,しのだりょうか,,,,,,,,,
1021130,Sasaki Kanako,佐々木加奈子,ささきかなこ,,,,,,,,,
1021131,Morikawa Yui,森川唯,もりかわゆい,,,,,,,,,
1021144,Ray,Ray,れい,83.0,58.0,83.0,164.0,1990-11-23,O,健康オタク,東京都,31.0
1021146,Suzumura Miyuu,鈴村みゆう,すずむらみゆう,79.0,59.0,82.0,160.0,,,カラオケ,,
1021147,Hayama Yumeno,葉山ゆめの,はやまゆめの,,,,,,,,,
1021148,Sagara Iroha,相楽いろは,さがらいろは,,,,,,,,,
1021157,Kotone Sara,琴音さら,ことねさら,,,,141.0,,,,,
1021167,Ayu,AYU,あゆ,88.0,57.0,86.0,158.0,,,,,
1021177,Aimi Rei,愛実れい,あいみれい,87.0,54.0,85.0,160.0,1991-12-21,,料理（お菓子作り）、ピアノ,神奈川県,30.0
1021178,Suzune Rin,鈴音りん,すずねりん,80.0,61.0,85.0,150.0,1994-04-20,O,料理、カラオケ,岩手県,27.0
1021222,Takei Mona,武井もな,たけいもな,83.0,58.0,85.0,158.0,,,,,
1021225,Tukasa Mikoto,司ミコト,つかさみこと,88.0,58.0,88.0,178.0,1992-10-05,A,ダンス、食べる事、カラオケ,東京都,29.0
1021228,Akiduki Yuuna,秋月夕奈,あきづきゆうな,,,,,,,,,
1021229,Aragaki Towa,新垣とわ,あらがきとわ,78.0,57.0,83.0,164.0,1993-07-26,B,散歩、絵を描く事,埼玉県,28.0
1021248,Hanai Kumi,花井くみ,はないくみ,,,,,,,,,
1021249,Masuwaka Erika,益若エリカ,ますわかえりか,,,,,,,,,
1021250,Hasegawa Natuki,長谷川夏樹,はせがわなつき,,,,,,,,,
1021252,Aizawa Reona,相沢れおな,あいざわれおな,,,,,,,,,
1021253,Honoka Mayu,ほのかまゆ,ほのかまゆ,,,,,,,,,
1021277,Mizutani Sieri,水谷しえり,みずたにしえり,86.0,57.0,85.0,155.0,,,,,
1021279,Aduti Yui,安土結,あづちゆい,83.0,59.0,83.0,150.0,1993-08-08,O,料理、手芸、ルービックキューブ,埼玉県,28.0
1021294,Sirai Mami,白井真美,しらいまみ,86.0,60.0,88.0,158.0,,,,,
1021307,Tukuyomi Himari,月読ひまり,つくよみひまり,,,,,,,,,
1021308,Kawamura Maya,川村まや,かわむらまや,85.0,58.0,86.0,158.0,1995-02-22,A,カラオケ、アニソン,東京都,26.0
1021309,Sinoda Asami,篠田あさみ,しのだあさみ,,,,,,,,,
1021316,Kawana Misuzu,川菜美鈴,かわなみすず,88.0,58.0,87.0,157.0,1993-06-12,A,食べ歩き、書道,東京都,28.0
1021324,Kokubo Nanako,小久保奈々子,こくぼななこ,,,,,,,,,
1021327,Ebisawa Yuri,蛯沢友里,えびさわゆり,,,,,,,,,
1021334,Lina,LINA,りな,85.0,57.0,86.0,160.0,1994-09-09,,バス釣り,,27.0
1021335,Okazaki Nanami,岡崎ななみ,おかざきななみ,,,,,,,,,
1021359,Natume Iroha,夏目彩春,なつめいろは,85.0,57.0,82.0,166.0,1984-06-20,O,音楽鑑賞、卓球,東京都,37.0
1021360,Hosiai Hikaru,星合ひかる,ほしあいひかる,80.0,60.0,86.0,165.0,1993-02-08,,アニメ,,28.0
1021361,Miyazaki Tihiro,うらん（宮崎ちひろ）,うらん（みやざきちひろ）,86.0,57.0,83.0,156.0,1990-02-22,,ペット,兵庫県,31.0
1021364,Miyamoto Saori,宮本紗央里,みやもとさおり,88.0,63.0,84.0,155.0,,,,群馬県,
1021365,Nagase Ryouko,長瀬涼子,ながせりょうこ,83.0,59.0,86.0,160.0,1981-03-26,,吹奏楽、模写,宮城県,40.0
1021366,Kubota Yui,久保田結衣,くぼたゆい,88.0,62.0,90.0,158.0,,,,東京都,
1021367,Kizima Airi,希島あいり,きじまあいり,85.0,58.0,87.0,160.0,1988-12-24,O,読書、料理、ダンス、バスケット,東京都,33.0
1021368,Takeda Kanae,竹田香苗,たけだかなえ,,,,,,,,,
1021369,Oota Hiromi,太田ひろみ,おおたひろみ,,,,,,,,,
1021374,Itou Beni,伊東紅,いとうべに,84.0,58.0,85.0,150.0,1993-05-08,B,少女漫画、電車の乗り換え,神奈川県,28.0
1021385,Huzie Yosie,藤江由恵,ふじえよしえ,,,,,,,,,
1021388,Minegisi Huziko,峰岸ふじこ,みねぎしふじこ,,,,,,,,,
1021390,Takahasi Emily,高橋エミリー,たかはしえみりー,,,,,,,,,
1021394,Otoha Nanase,乙葉ななせ,おとはななせ,,,,,1994-03-22,,バスケットボール、カフェ巡り,,27.0
1021399,Takeuti Sarina,竹内紗里奈,たけうちさりな,88.0,60.0,87.0,167.0,1983-05-24,,,,38.0
1021400,Kasumi Kiriko,霞貴理子,かすみきりこ,,,,,,,,,
1021402,Hosikawa Maki,星川麻紀,ほしかわまき,83.0,59.0,84.0,159.0,1991-09-01,,ゲーム（スーファミ）、ザーメンソムリエ,,30.0
1021405,Miku,未来,みく,78.0,56.0,80.0,160.0,1993-03-09,,歌うこと、フェラ,京都府,28.0
1021410,Ikoma Manatu,生駒茉夏,いこままなつ,,,,,,,,,
1021427,Nakazawa Tyurin,中澤チュリン,なかざわちゅりん,80.0,56.0,80.0,168.0,,,,,
1021428,Natori Yui,名取結衣,なとりゆい,76.0,53.0,77.0,163.0,,,,,
1021430,Christine Kitazima,クリスティーン,くりすてぃーん,88.0,59.0,89.0,162.0,1992-09-20,O,ショッピング,佐賀県,29.0
1021442,Senbosi Haruka,千星はるか,せんぼしはるか,,,,,,,,,
1021446,Tanigawa Kurumi,谷川くるみ,たにがわくるみ,,,,,,,,,
1021450,Kaho,花穂,かほ,89.0,60.0,89.0,158.0,1989-01-14,A,ゲーム、料理,東京都,32.0
1021471,Kizaki Riona,紀崎りおな,きざきりおな,86.0,58.0,83.0,162.0,,,,,
1021524,Watanabe Miu,渡辺美羽,わたなべみう,93.0,56.0,84.0,150.0,,,,,
1021562,Ogawa Mitiru,小川みちる,おがわみちる,88.0,63.0,90.0,153.0,1994-09-09,O,特技コスプレ、フラフープ,宮城県,27.0
1021605,Tutiya Rin,土屋リン,つちやりん,84.0,60.0,85.0,159.0,1995-03-15,A,美容、メイク,東京都,26.0
1021638,Hukuda Marie,福田まりえ,ふくだまりえ,,,,,,,,,
1021726,Motiduki Hiyori,望月ひより,もちづきひより,85.0,58.0,85.0,156.0,,,SNS,,
1021741,Sakaue Moka,さかうえもか,さかうえもか,83.0,57.0,85.0,146.0,1993-05-05,,電車、歌、ダンス,,28.0
1021751,Haneisi Yuu,羽石ゆう,はねいしゆう,90.0,59.0,82.0,145.0,,,ソフトテニス、音楽,,
1021764,Itiki Miho,市来美保,いちきみほ,105.0,56.0,87.0,165.0,,,キックボクシング,,
1021765,Igarasi Noriko,五十嵐紀子,いがらしのりこ,93.0,65.0,87.0,168.0,,,,,
1021785,Usui Aimi,臼井あいみ,うすいあいみ,,,,,,,,,
1021796,Suzumoto Kiyomi,涼本清美,すずもときよみ,,,,,,,,,
1021797,Inoue Miyu,井上心結,いのうえみゆ,,,,,,,,,
1021798,Sasaki Yui,佐咲ゆい,ささきゆい,83.0,60.0,81.0,148.0,,,,,
1021799,Kiriyama Rinka,桐山凛花,きりやまりんか,,,,,,,,,
1021800,Wakisaka Emu,脇坂エム,わきさかえむ,,,,,,,,,
1021801,Makihara Mana,槇原愛菜,まきはらまな,90.0,58.0,92.0,,,A,笑顔,,
1021802,Suzuki Miharu,鈴木心陽,すずきみはる,,,,,,,,,
1021803,Kawauti Rinko,河内凜子,かわうちりんこ,,,,,,,,,
1021804,Kusumoto Sanae,楠本紗苗,くすもとさなえ,,,,,,,,,
1021805,Suzuki Kokoha,鈴木心葉,すずきここは,80.0,59.0,88.0,,,,,,
1021825,Asakura Ryouka,浅倉領花,あさくらりょうか,86.0,58.0,84.0,154.0,1994-03-21,,料理、ピアノ,,27.0
1021844,Torii Miki,鳥井美希,とりいみき,,,,,,,,,
1021845,Nagase Aoi,長瀬あおい,ながせあおい,95.0,62.0,89.0,165.0,1994-05-19,,どこでもずーっと眠れます,,27.0
1021847,Utunomiya Siwon,宇都宮しをん,うつのみやしをん,105.0,58.0,89.0,161.0,1994-03-01,,スイミング,京都府,27.0
1021848,Takasima Izumi,高島いずみ,たかしまいずみ,96.0,62.0,88.0,155.0,,,,,
1021849,Sakura Anna,佐倉あんな,さくらあんな,,,,,,,,,
1021851,Komori Riko,小森りこ,こもりりこ,,,,,,,,,
1021852,Huzii Aisa,藤井あいさ,ふじいあいさ,83.0,57.0,85.0,160.0,1993-11-17,A,,大阪府,28.0
